Fecha,Metal,Valor,Unidad,,
10-12-2019,Inventarios,"186,200",TM,,
11-12-2019,Cobre,275.92,¢US/lb,,
11-12-2019,Oro,"1,468.05",US$/ozt,,
11-12-2019,Plata,16.66,US$/ozt,,
11-12-2019,Molibdeno,N.D.,¢US/lb,,
11-12-2019,Inventarios,"181,700",TM,,
12-12-2019,Cobre,276.555,¢US/lb,,
12-12-2019,Oro,"1,474.70",US$/ozt,,
12-12-2019,Plata,16.865,US$/ozt,,
12-12-2019,Molibdeno,N.D.,¢US/lb,,
12-12-2019,Inventarios,"175,825",TM,,
13-12-2019,Cobre,279.141,¢US/lb,,
13-12-2019,Oro,"1,470.60",US$/ozt,,
13-12-2019,Plata,16.935,US$/ozt,,
13-12-2019,Molibdeno,N.D.,¢US/lb,,
13-12-2019,Inventarios,"171,800",TM,,
16-12-2019,Cobre,279.209,¢US/lb,,
16-12-2019,Oro,"1,477.40",US$/ozt,,
16-12-2019,Plata,17.02,US$/ozt,,
16-12-2019,Molibdeno,N.D.,¢US/lb,,
16-12-2019,Inventarios,"167,475",TM,,
17-12-2019,Cobre,280.093,¢US/lb,,
17-12-2019,Oro,"1,478.40",US$/ozt,,
17-12-2019,Plata,17.06,US$/ozt,,
17-12-2019,Molibdeno,N.D.,¢US/lb,,
17-12-2019,Inventarios,"162,225",TM,,
18-12-2019,Cobre,277.893,¢US/lb,,
18-12-2019,Oro,"1,478.90",US$/ozt,,
18-12-2019,Plata,16.995,US$/ozt,,
18-12-2019,Molibdeno,N.D.,¢US/lb,,
18-12-2019,Inventarios,"160,825",TM,,
19-12-2019,Cobre,279.458,¢US/lb,,
19-12-2019,Oro,"1,474.40",US$/ozt,,
19-12-2019,Plata,16.94,US$/ozt,,
19-12-2019,Molibdeno,N.D.,¢US/lb,,
19-12-2019,Inventarios,"157,500",TM,,
20-12-2019,Cobre,279.209,¢US/lb,,
20-12-2019,Oro,"1,476.90",US$/ozt,,
20-12-2019,Plata,17.035,US$/ozt,,
20-12-2019,Molibdeno,N.D.,¢US/lb,,
20-12-2019,Inventarios,"154,450",TM,,
23-12-2019,Cobre,279.095,¢US/lb,,
23-12-2019,Oro,"1,483.95",US$/ozt,,
23-12-2019,Plata,17.375,US$/ozt,,
23-12-2019,Molibdeno,N.D.,¢US/lb,,
23-12-2019,Inventarios,"151,100",TM,,
24-12-2019,Cobre,280.524,¢US/lb,,
24-12-2019,Oro,"1,491",US$/ozt,,
24-12-2019,Plata,17.585,US$/ozt,,
24-12-2019,Molibdeno,N.D.,¢US/lb,,
24-12-2019,Inventarios,"149,075",TM,,
26-12-2019,Cobre,280.524,¢US/lb,FERIADO,
26-12-2019,Oro,"1,491",US$/ozt,FERIADO,
26-12-2019,Plata,17.585,US$/ozt,FERIADO,
26-12-2019,Molibdeno,N.D.,¢US/lb,FERIADO,
26-12-2019,Inventarios,"149,075",TM,FERIADO,
27-12-2019,Cobre,281.726,¢US/lb,,
27-12-2019,Oro,"1,510.60",US$/ozt,,
27-12-2019,Plata,17.825,US$/ozt,,
27-12-2019,Molibdeno,N.D.,¢US/lb,,
27-12-2019,Inventarios,"147,350",TM,,
30-12-2019,Cobre,280.479,¢US/lb,,
30-12-2019,Oro,"1,511.50",US$/ozt,,
30-12-2019,Plata,17.825,US$/ozt,,
30-12-2019,Molibdeno,N.D.,¢US/lb,,
30-12-2019,Inventarios,"147,125",TM,,
31-12-2019,Cobre,279.232,¢US/lb,,
31-12-2019,Oro,"1,523.00",US$/ozt,,
31-12-2019,Plata,18.045,US$/ozt,,
31-12-2019,Molibdeno,N.D.,¢US/lb,,
31-12-2019,Inventarios,"145,700",TM,,
02-01-2020,Cobre,279.662,¢US/lb,,
02-01-2020,Oro,"1,520.55",US$/ozt,,
02-01-2020,Plata,17.925,US$/ozt,,
02-01-2020,Molibdeno,N.D.,¢US/lb,,
02-01-2020,Inventarios,"144,675",TM,,
03-01-2020,Cobre,275.648,¢US/lb,,
03-01-2020,Oro,"1,547.40",US$/ozt,,
03-01-2020,Plata,18.21,US$/ozt,,
03-01-2020,Molibdeno,N.D.,¢US/lb,,
03-01-2020,Inventarios,"144,525",TM,,
06-01-2020,Cobre,276.578,¢US/lb,,
06-01-2020,Oro,"1,576.85",US$/ozt,,
06-01-2020,Plata,18.44,US$/ozt,,
06-01-2020,Molibdeno,N.D.,¢US/lb,,
06-01-2020,Inventarios,"142,900",TM,,
07-01-2020,Cobre,278.256,¢US/lb,,
07-01-2020,Oro,"1,566.50",US$/ozt,,
07-01-2020,Plata,18.145,US$/ozt,,
07-01-2020,Molibdeno,N.D.,¢US/lb,,
07-01-2020,Inventarios,"140,925",TM,,
08-01-2020,Cobre,279.141,¢US/lb,,
08-01-2020,Oro,"1,582.85",US$/ozt,,
08-01-2020,Plata,18.42,US$/ozt,,
08-01-2020,Molibdeno,N.D.,¢US/lb,,
08-01-2020,Inventarios,"138,400",TM,,
09-01-2020,Cobre,279.232,¢US/lb,,
09-01-2020,Oro,"1,547.85",US$/ozt,,
09-01-2020,Plata,17.91,US$/ozt,,
09-01-2020,Molibdeno,N.D.,¢US/lb,,
09-01-2020,Inventarios,"135,800",TM,,
10-01-2020,Cobre,279.277,¢US/lb,,
10-01-2020,Oro,"1,548.80",US$/ozt,,
10-01-2020,Plata,17.915,US$/ozt,,
10-01-2020,Molibdeno,N.D.,¢US/lb,,
10-01-2020,Inventarios,"132,725",TM,,
13-01-2020,Cobre,280.184,¢US/lb,,
13-01-2020,Oro,"1,550.35",US$/ozt,,
13-01-2020,Plata,17.985,US$/ozt,,
13-01-2020,Molibdeno,N.D.,¢US/lb,,
13-01-2020,Inventarios,"130,000",TM,,
14-01-2020,Cobre,283.359,¢US/lb,,
14-01-2020,Oro,"1,544.95",US$/ozt,,
14-01-2020,Plata,17.77,US$/ozt,,
14-01-2020,Molibdeno,N.D.,¢US/lb,,
14-01-2020,Inventarios,"128,100",TM,,
15-01-2020,Cobre,282.679,¢US/lb,,
15-01-2020,Oro,"1,551.90",US$/ozt,,
15-01-2020,Plata,17.85,US$/ozt,,
15-01-2020,Molibdeno,N.D.,¢US/lb,,
15-01-2020,Inventarios,"128,050",TM,,
16-01-2020,Cobre,285.786,¢US/lb,,
16-01-2020,Oro,"1,555.20",US$/ozt,,
16-01-2020,Plata,18.01,US$/ozt,,
16-01-2020,Molibdeno,N.D.,¢US/lb,,
16-01-2020,Inventarios,"126,775",TM,,
17-01-2020,Cobre,284.687,¢US/lb,,
17-01-2020,Oro,"1,556.50",US$/ozt,,
17-01-2020,Plata,18.06,US$/ozt,,
17-01-2020,Molibdeno,N.D.,¢US/lb,,
17-01-2020,Inventarios,"125,250",TM,,
20-01-2020,Cobre,283.269,¢US/lb,,
20-01-2020,Oro,"1,559.25",US$/ozt,,
20-01-2020,Plata,18.055,US$/ozt,,
20-01-2020,Molibdeno,N.D.,¢US/lb,,
20-01-2020,Inventarios,"124,225",TM,,
21-01-2020,Cobre,279.345,¢US/lb,,
21-01-2020,Oro,"1,556.25",US$/ozt,FERIADO,
21-01-2020,Plata,17.985,US$/ozt,FERIADO,
21-01-2020,Molibdeno,N.D.,¢US/lb,,
21-01-2020,Inventarios,"162,925",TM,,
22-01-2020,Cobre,276.85,¢US/lb,,
22-01-2020,Oro,"1,558.10",US$/ozt,,
22-01-2020,Plata,17.77,US$/ozt,,
22-01-2020,Molibdeno,N.D.,¢US/lb,,
22-01-2020,Inventarios,"195,375",TM,,
23-01-2020,Cobre,274.423,¢US/lb,,
23-01-2020,Oro,"1,554.05",US$/ozt,,
23-01-2020,Plata,17.6,US$/ozt,,
23-01-2020,Molibdeno,N.D.,¢US/lb,,
23-01-2020,Inventarios,"190,350",TM,,
24-01-2020,Cobre,270.704,¢US/lb,,
24-01-2020,Oro,"1,561.85",US$/ozt,,
24-01-2020,Plata,17.83,US$/ozt,,
24-01-2020,Molibdeno,N.D.,¢US/lb,,
24-01-2020,Inventarios,"190,075",TM,,
27-01-2020,Cobre,262.131,¢US/lb,,
27-01-2020,Oro,"1,583.45",US$/ozt,,
27-01-2020,Plata,18.295,US$/ozt,,
27-01-2020,Molibdeno,N.D.,¢US/lb,,
27-01-2020,Inventarios,"187,250",TM,,
28-01-2020,Cobre,259.228,¢US/lb,,
28-01-2020,Oro,"1,579.60",US$/ozt,,
28-01-2020,Plata,17.975,US$/ozt,,
28-01-2020,Molibdeno,N.D.,¢US/lb,,
28-01-2020,Inventarios,"185,300",TM,,
29-01-2020,Cobre,258.457,¢US/lb,,
29-01-2020,Oro,"1,571.20",US$/ozt,,
29-01-2020,Plata,17.47,US$/ozt,,
29-01-2020,Molibdeno,N.D.,¢US/lb,,
29-01-2020,Inventarios,"183,825",TM,,
30-01-2020,Cobre,254.964,¢US/lb,,
30-01-2020,Oro,"1,580.40",US$/ozt,,
30-01-2020,Plata,17.725,US$/ozt,,
30-01-2020,Molibdeno,N.D.,¢US/lb,,
30-01-2020,Inventarios,"182,550",TM,,
31-01-2020,Cobre,252.651,¢US/lb,,
31-01-2020,Oro,"1,580.85",US$/ozt,,
31-01-2020,Plata,17.885,US$/ozt,,
31-01-2020,Molibdeno,N.D.,¢US/lb,,
31-01-2020,Inventarios,"180,725",TM,,
03-01-2020,Cobre,253.785,¢US/lb,,
03-01-2020,Oro,"1,578.85",US$/ozt,,
03-01-2020,Plata,17.77,US$/ozt,,
03-01-2020,Molibdeno,N.D.,¢US/lb,,
03-01-2020,Inventarios,"179,800",TM,,
04-01-2020,Cobre,256.37,¢US/lb,,
04-01-2020,Oro,"1,571.20",US$/ozt,,
04-01-2020,Plata,17.73,US$/ozt,,
04-01-2020,Molibdeno,N.D.,¢US/lb,,
04-01-2020,Inventarios,"178,800",TM,,
05-01-2020,Cobre,259.183,¢US/lb,,
05-01-2020,Oro,"1,552.20",US$/ozt,,
05-01-2020,Plata,17.62,US$/ozt,,
05-01-2020,Molibdeno,N.D.,¢US/lb,,
05-01-2020,Inventarios,"176,575",TM,,
06-01-2020,Cobre,259.727,¢US/lb,,
06-01-2020,Oro,"1,564.75",US$/ozt,,
06-01-2020,Plata,17.765,US$/ozt,,
06-01-2020,Molibdeno,N.D.,¢US/lb,,
06-01-2020,Inventarios,"174,800",TM,,
07-01-2020,Cobre,256.416,¢US/lb,,
07-01-2020,Oro,"1,568.30",US$/ozt,,
07-01-2020,Plata,17.77,US$/ozt,,
07-01-2020,Molibdeno,N.D.,¢US/lb,,
07-01-2020,Inventarios,"171,525",TM,,
10-01-2020,Cobre,256.711,¢US/lb,,
10-01-2020,Oro,"1,574.05",US$/ozt,,
10-01-2020,Plata,17.785,US$/ozt,,
10-01-2020,Molibdeno,N.D.,¢US/lb,,
10-01-2020,Inventarios,"171,750",TM,,
11-01-2020,Cobre,258.366,¢US/lb,,
11-01-2020,Oro,"1,567.70",US$/ozt,,
11-01-2020,Plata,17.105,US$/ozt,,
11-01-2020,Molibdeno,N.D.,¢US/lb,,
11-01-2020,Inventarios,"170,000",TM,,
12-01-2020,Cobre,260.68,¢US/lb,,
12-01-2020,Oro,"1,566.75",US$/ozt,,
12-01-2020,Plata,17.56,US$/ozt,,
12-01-2020,Molibdeno,N.D.,¢US/lb,,
12-01-2020,Inventarios,"167,075",TM,,
13-01-2020,Cobre,259.273,¢US/lb,,
13-01-2020,Oro,"1,575.00",US$/ozt,,
13-01-2020,Plata,17.64,US$/ozt,,
13-01-2020,Molibdeno,N.D.,¢US/lb,,
13-01-2020,Inventarios,"164,550",TM,,
14-02-2020,Cobre,260.226,¢US/lb,,
14-02-2020,Oro,"1,576.35",US$/ozt,,
14-02-2020,Plata,17.705,US$/ozt,,
14-02-2020,Molibdeno,N.D.,¢US/lb,,
14-02-2020,Inventarios,"162,375",TM,,
17-02-2020,Cobre,263.174,¢US/lb,,
17-02-2020,Oro,"1,580.30",US$/ozt,,
17-02-2020,Plata,17.8,US$/ozt,,
17-02-2020,Molibdeno,N.D.,¢US/lb,,
17-02-2020,Inventarios,"161,400",TM,,
18-02-2020,Cobre,259.818,¢US/lb,,
18-02-2020,Oro,"1,588.20",US$/ozt,,
18-02-2020,Plata,17.885,US$/ozt,,
18-02-2020,Molibdeno,N.D.,¢US/lb,,
18-02-2020,Inventarios,"166,475",TM,,
19-02-2020,Cobre,260.612,¢US/lb,,
19-02-2020,Oro,"1,609.50",US$/ozt,,
19-02-2020,Plata,18.345,US$/ozt,,
19-02-2020,Molibdeno,N.D.,¢US/lb,,
19-02-2020,Inventarios,"166,475",TM,,
20-02-2020,Cobre,259.909,¢US/lb,,
20-02-2020,Oro,"1,610.35",US$/ozt,,
20-02-2020,Plata,18.385,US$/ozt,,
20-02-2020,Molibdeno,N.D.,¢US/lb,,
20-02-2020,Inventarios,"166,425",TM,,
21-02-2020,Cobre,258.638,¢US/lb,,
21-02-2020,Oro,"1,633.70",US$/ozt,,
21-02-2020,Plata,18.56,US$/ozt,,
21-02-2020,Molibdeno,N.D.,¢US/lb,,
21-02-2020,Inventarios,"164,850",TM,,
24-02-2020,Cobre,256.62,¢US/lb,,
24-02-2020,Oro,"1,682.35",US$/ozt,,
24-02-2020,Plata,18.775,US$/ozt,,
24-02-2020,Molibdeno,N.D.,¢US/lb,,
24-02-2020,Inventarios,"161,575",TM,,
25-02-2020,Cobre,256.892,¢US/lb,,
25-02-2020,Oro,"1,655.90",US$/ozt,,
25-02-2020,Plata,18.33,US$/ozt,,
25-02-2020,Molibdeno,N.D.,¢US/lb,,
25-02-2020,Inventarios,"160,250",TM,,
26-02-2020,Cobre,254.647,¢US/lb,,
26-02-2020,Oro,"1,647.95",US$/ozt,,
26-02-2020,Plata,18.075,US$/ozt,,
26-02-2020,Molibdeno,N.D.,¢US/lb,,
26-02-2020,Inventarios,"221,425",TM,,
27-02-2020,Cobre,254.828,¢US/lb,,
27-02-2020,Oro,"1,646.60",US$/ozt,,
27-02-2020,Plata,18.05,US$/ozt,,
27-02-2020,Molibdeno,N.D.,¢US/lb,,
27-02-2020,Inventarios,"219,875",TM,,
28-02-2020,Cobre,252.787,¢US/lb,,
28-02-2020,Oro,"1,626.35",US$/ozt,,
28-02-2020,Plata,17.185,US$/ozt,,
28-02-2020,Molibdeno,N.D.,¢US/lb,,
28-02-2020,Inventarios,"218,175",TM,,
02-03-2020,Cobre,255.826,¢US/lb,,
02-03-2020,Oro,"1,609.70",US$/ozt,,
02-03-2020,Plata,16.915,US$/ozt,,
02-03-2020,Molibdeno,N.D.,¢US/lb,,
02-03-2020,Inventarios,"216,950",TM,,
03-03-2020,Cobre,257.096,¢US/lb,,
03-03-2020,Oro,"1,599.05",US$/ozt,,
03-03-2020,Plata,16.81,US$/ozt,,
03-03-2020,Molibdeno,N.D.,¢US/lb,,
03-03-2020,Inventarios,"211,225",TM,,
04-03-2020,Cobre,258.298,¢US/lb,,
04-03-2020,Oro,"1,644.80",US$/ozt,,
04-03-2020,Plata,17.25,US$/ozt,,
04-03-2020,Molibdeno,N.D.,¢US/lb,,
04-03-2020,Inventarios,"206,575",TM,,
05-03-2020,Cobre,257.074,¢US/lb,,
05-03-2020,Oro,"1,647.45",US$/ozt,,
05-03-2020,Plata,17.2,US$/ozt,,
05-03-2020,Molibdeno,N.D.,¢US/lb,,
05-03-2020,Inventarios,"203,275",TM,,
06-03-2020,Cobre,255.1,¢US/lb,,
06-03-2020,Oro,"1,687.00",US$/ozt,,
06-03-2020,Plata,17.48,US$/ozt,,
06-03-2020,Molibdeno,N.D.,¢US/lb,,
06-03-2020,Inventarios,"200,275",TM,,
09-03-2020,Cobre,248.705,¢US/lb,,
09-03-2020,Oro,"1,676.60",US$/ozt,,
09-03-2020,Plata,16.885,US$/ozt,,
09-03-2020,Molibdeno,N.D.,¢US/lb,,
09-03-2020,Inventarios,"195,125",TM,,
10-03-2020,Cobre,253.921,¢US/lb,,
10-03-2020,Oro,"1,657.40",US$/ozt,,
10-03-2020,Plata,17.07,US$/ozt,,
10-03-2020,Molibdeno,N.D.,¢US/lb,,
10-03-2020,Inventarios,"190,425",TM,,
11-03-2020,Cobre,251.835,¢US/lb,,
11-03-2020,Oro,"1,662.50",US$/ozt,,
11-03-2020,Plata,17.02,US$/ozt,,
11-03-2020,Molibdeno,N.D.,¢US/lb,,
11-03-2020,Inventarios,"189,725",TM,,
12-03-2020,Cobre,244.328,¢US/lb,,
12-03-2020,Oro,"1,636.65",US$/ozt,,
12-03-2020,Plata,16.525,US$/ozt,,
12-03-2020,Molibdeno,N.D.,¢US/lb,,
12-03-2020,Inventarios,"187,450",TM,,
13-03-2020,Cobre,250.859,¢US/lb,,
13-03-2020,Oro,"1,588.15",US$/ozt,,
13-03-2020,Plata,15.77,US$/ozt,,
13-03-2020,Molibdeno,N.D.,¢US/lb,,
13-03-2020,Inventarios,"183,700",TM,,
16-03-2020,Cobre,236.367,¢US/lb,,
16-03-2020,Oro,"1,504.65",US$/ozt,,
16-03-2020,Plata,12.965,US$/ozt,,
16-03-2020,Molibdeno,N.D.,¢US/lb,,
16-03-2020,Inventarios,"179,725",TM,,
17-03-2020,Cobre,236.095,¢US/lb,,
17-03-2020,Oro,"1,472.35",US$/ozt,,
17-03-2020,Plata,12.44,US$/ozt,,
17-03-2020,Molibdeno,N.D.,¢US/lb,,
17-03-2020,Inventarios,"220,325",TM,,
18-03-2020,Cobre,220.469,¢US/lb,,
18-03-2020,Oro,"1,506.00",US$/ozt,,
18-03-2020,Plata,12.42,US$/ozt,,
18-03-2020,Molibdeno,N.D.,¢US/lb,,
18-03-2020,Inventarios,"233,150",TM,,
19-03-2020,Cobre,212.508,¢US/lb,,
19-03-2020,Oro,"1,480.70",US$/ozt,,
19-03-2020,Plata,12.005,US$/ozt,,
19-03-2020,Molibdeno,N.D.,¢US/lb,,
19-03-2020,Inventarios,"231,025",TM,,
20-03-2020,Cobre,220.219,¢US/lb,,
20-03-2020,Oro,"1,504.45",US$/ozt,,
20-03-2020,Plata,12.63,US$/ozt,,
20-03-2020,Molibdeno,N.D.,¢US/lb,,
20-03-2020,Inventarios,"227,875",TM,,
23-03-2020,Cobre,209.446,¢US/lb,,
23-03-2020,Oro,"1,494.50",US$/ozt,,
23-03-2020,Plata,12.51,US$/ozt,,
23-03-2020,Molibdeno,N.D.,¢US/lb,,
23-03-2020,Inventarios,"227,325",TM,,
24-03-2020,Cobre,217.248,¢US/lb,,
24-03-2020,Oro,"1,599.50",US$/ozt,,
24-03-2020,Plata,13.625,US$/ozt,,
24-03-2020,Molibdeno,N.D.,¢US/lb,,
24-03-2020,Inventarios,"226,200",TM,,
25-03-2020,Cobre,215.638,¢US/lb,,
25-03-2020,Oro,"1,620.95",US$/ozt,,
25-03-2020,Plata,13.965,US$/ozt,,
25-03-2020,Molibdeno,N.D.,¢US/lb,,
25-03-2020,Inventarios,"225,175",TM,,
26-03-2020,Cobre,216.613,¢US/lb,,
26-03-2020,Oro,"1,620.10",US$/ozt,,
26-03-2020,Plata,14.415,US$/ozt,,
26-03-2020,Molibdeno,N.D.,¢US/lb,,
26-03-2020,Inventarios,"224,375",TM,,
27-03-2020,Cobre,216.545,¢US/lb,,
27-03-2020,Oro,"1,621.20",US$/ozt,,
27-03-2020,Plata,14.315,US$/ozt,,
27-03-2020,Molibdeno,N.D.,¢US/lb,,
27-03-2020,Inventarios,"223,725",TM,,
30-03-2020,Cobre,216.046,¢US/lb,,
30-03-2020,Oro,"1,624.45",US$/ozt,,
30-03-2020,Plata,14.055,US$/ozt,,
30-03-2020,Molibdeno,N.D.,¢US/lb,,
30-03-2020,Inventarios,"222,900",TM,,
31-03-2020,Cobre,217.588,¢US/lb,,
31-03-2020,Oro,"1,604.65",US$/ozt,,
31-03-2020,Plata,13.93,US$/ozt,,
31-03-2020,Molibdeno,N.D.,¢US/lb,,
31-03-2020,Inventarios,"222,225",TM,,
01-04-2020,Cobre,216.454,¢US/lb,,
01-04-2020,Oro,"1,594.25",US$/ozt,,
01-04-2020,Plata,14.015,US$/ozt,,
01-04-2020,Molibdeno,N.D.,¢US/lb,,
01-04-2020,Inventarios,"221,200",TM,,
02-04-2020,Cobre,218.7,¢US/lb,,
02-04-2020,Oro,"1,588.05",US$/ozt,,
02-04-2020,Plata,14.175,US$/ozt,,
02-04-2020,Molibdeno,N.D.,¢US/lb,,
02-04-2020,Inventarios,"219,925",TM,,
03-04-2020,Cobre,220.605,¢US/lb,,
03-04-2020,Oro,"1,609.75",US$/ozt,,
03-04-2020,Plata,14.39,US$/ozt,,
03-04-2020,Molibdeno,N.D.,¢US/lb,,
03-04-2020,Inventarios,"218,525",TM,,
06-04-2020,Cobre,220.763,¢US/lb,,
06-04-2020,Oro,"1,636.60",US$/ozt,,
06-04-2020,Plata,14.555,US$/ozt,,
06-04-2020,Molibdeno,N.D.,¢US/lb,,
06-04-2020,Inventarios,"217,475",TM,,
07-04-2020,Cobre,229.858,¢US/lb,,
07-04-2020,Oro,"1,652.20",US$/ozt,,
07-04-2020,Plata,15.075,US$/ozt,,
07-04-2020,Molibdeno,N.D.,¢US/lb,,
07-04-2020,Inventarios,"216,500",TM,,
08-04-2020,Cobre,225.708,¢US/lb,,
08-04-2020,Oro,"1,649.05",US$/ozt,,
08-04-2020,Plata,15.065,US$/ozt,,
08-04-2020,Molibdeno,N.D.,¢US/lb,,
08-04-2020,Inventarios,"259,850",TM,,
09-04-2020,Cobre,225.141,¢US/lb,,
09-04-2020,Oro,"1,662.50",US$/ozt,,
09-04-2020,Plata,15.175,US$/ozt,,
09-04-2020,Molibdeno,N.D.,¢US/lb,,
09-04-2020,Inventarios,"260,275",TM,,
10-04-2020,Cobre,225.141,¢US/lb,Feriado,
10-04-2020,Oro,"1,662.50",US$/ozt,Feriado,
10-04-2020,Plata,15.175,US$/ozt,Feriado,
10-04-2020,Molibdeno,N.D.,¢US/lb,Feriado,
10-04-2020,Inventarios,"260,275",TM,Feriado,
14-04-2020,Cobre,232.194,¢US/lb,,
14-04-2020,Oro,"1,715.85",US$/ozt,,
14-04-2020,Plata,15.51,US$/ozt,,
14-04-2020,Molibdeno,N.D.,¢US/lb,,
14-04-2020,Inventarios,"259,775",TM,,
15-04-2020,Cobre,229.268,¢US/lb,,
15-04-2020,Oro,"1,721.25",US$/ozt,,
15-04-2020,Plata,15.57,US$/ozt,,
15-04-2020,Molibdeno,N.D.,¢US/lb,,
15-04-2020,Inventarios,"261,225",TM,,
16-04-2020,Cobre,231.264,¢US/lb,,
16-04-2020,Oro,"1,717.85",US$/ozt,,
16-04-2020,Plata,15.5,US$/ozt,,
16-04-2020,Molibdeno,N.D.,¢US/lb,,
16-04-2020,Inventarios,"260,825",TM,,
17-04-2020,Cobre,234.757,¢US/lb,,
17-04-2020,Oro,"1,693.15",US$/ozt,,
17-04-2020,Plata,15.16,US$/ozt,,
17-04-2020,Molibdeno,N.D.,¢US/lb,,
17-04-2020,Inventarios,"265,425",TM,,
20-04-2020,Cobre,234.485,¢US/lb,,
20-04-2020,Oro,"1,684.95",US$/ozt,,
20-04-2020,Plata,15.15,US$/ozt,,
20-04-2020,Molibdeno,N.D.,¢US/lb,,
20-04-2020,Inventarios,"263,750",TM,,
21-04-2020,Cobre,226.547,¢US/lb,,
21-04-2020,Oro,"1,678.60",US$/ozt,,
21-04-2020,Plata,14.97,US$/ozt,,
21-04-2020,Molibdeno,N.D.,¢US/lb,,
21-04-2020,Inventarios,"264,725",TM,,
22-04-2020,Cobre,228.338,¢US/lb,,
22-04-2020,Oro,"1,702.65",US$/ozt,,
22-04-2020,Plata,14.91,US$/ozt,,
22-04-2020,Molibdeno,N.D.,¢US/lb,,
22-04-2020,Inventarios,"264,525",TM,,
23-04-2020,Cobre,232.262,¢US/lb,,
23-04-2020,Oro,"1,727.55",US$/ozt,,
23-04-2020,Plata,15.305,US$/ozt,,
23-04-2020,Molibdeno,N.D.,¢US/lb,,
23-04-2020,Inventarios,"263,425",TM,,
24-04-2020,Cobre,232.149,¢US/lb,,
24-04-2020,Oro,"1,727.25",US$/ozt,,
24-04-2020,Plata,15.315,US$/ozt,,
24-04-2020,Molibdeno,N.D.,¢US/lb,,
24-04-2020,Inventarios,"262,600",TM,,
27-04-2020,Cobre,234.303,¢US/lb,,
27-04-2020,Oro,"1,717.25",US$/ozt,,
27-04-2020,Plata,15.205,US$/ozt,,
27-04-2020,Molibdeno,N.D.,¢US/lb,,
27-04-2020,Inventarios,"258,475",TM,,
28-04-2020,Cobre,234.485,¢US/lb,,
28-04-2020,Oro,"1,708.10",US$/ozt,,
28-04-2020,Plata,15.145,US$/ozt,,
28-04-2020,Molibdeno,N.D.,¢US/lb,,
28-04-2020,Inventarios,"256,150",TM,,
29-04-2020,Cobre,235.142,¢US/lb,,
29-04-2020,Oro,"1,605.51",US$/ozt,,
29-04-2020,Plata,16.4726,US$/ozt,,
29-04-2020,Molibdeno,N.D.,¢US/lb,,
29-04-2020,Inventarios,"256,100",TM,,
30-04-2020,Cobre,237.275,¢US/lb,,
30-04-2020,Oro,"1,716.75",US$/ozt,,
30-04-2020,Plata,15.335,US$/ozt,,
30-04-2020,Molibdeno,N.D.,¢US/lb,,
30-04-2020,Inventarios,"253,700",TM,,
01-05-2020,Cobre,229.563,¢US/lb,,
01-05-2020,Oro,"1,673.05",US$/ozt,,
01-05-2020,Plata,14.845,US$/ozt,,
01-05-2020,Molibdeno,N.D.,¢US/lb,,
01-05-2020,Inventarios,"251,475",TM,,
04-05-2020,Cobre,229.427,¢US/lb,,
04-05-2020,Oro,"1,703.70",US$/ozt,,
04-05-2020,Plata,14.93,US$/ozt,,
04-05-2020,Molibdeno,N.D.,¢US/lb,,
04-05-2020,Inventarios,"251,425",TM,,
05-05-2020,Cobre,231.854,¢US/lb,,
05-05-2020,Oro,"1,696.30",US$/ozt,,
05-05-2020,Plata,14.75,US$/ozt,,
05-05-2020,Molibdeno,N.D.,¢US/lb,,
05-05-2020,Inventarios,"245,350",TM,,
06-05-2020,Cobre,235.845,¢US/lb,,
06-05-2020,Oro,"1,698.90",US$/ozt,,
06-05-2020,Plata,15.075,US$/ozt,,
06-05-2020,Molibdeno,N.D.,¢US/lb,,
06-05-2020,Inventarios,"245,100",TM,,
07-05-2020,Cobre,237.115,¢US/lb,,
07-05-2020,Oro,"1,688.65",US$/ozt,,
07-05-2020,Plata,14.98,US$/ozt,,
07-05-2020,Molibdeno,N.D.,¢US/lb,,
07-05-2020,Inventarios,"243,700",TM,,
08-05-2020,Cobre,237.115,¢US/lb,FERIADO,
08-05-2020,Oro,"1,688.65",US$/ozt,FERIADO,
08-05-2020,Plata,14.98,US$/ozt,FERIADO,
08-05-2020,Molibdeno,N.D.,¢US/lb,FERIADO,
08-05-2020,Inventarios,"243,700",TM,FERIADO,
11-05-2020,Cobre,237.275,¢US/lb,,
11-05-2020,Oro,"1,698.80",US$/ozt,,
11-05-2020,Plata,15.445,US$/ozt,,
11-05-2020,Molibdeno,N.D.,¢US/lb,,
11-05-2020,Inventarios,"241,675",TM,,
12-05-2020,Cobre,237.410,¢US/lb,,
12-05-2020,Oro,"1,703.450",US$/ozt,,
12-05-2020,Plata,15.485,US$/ozt,,
12-05-2020,Molibdeno,N.D.,¢US/lb,,
12-05-2020,Inventarios,"229,750.000",TM,,
13-05-2020,Cobre,237.41,¢US/lb,,
13-05-2020,Oro,"1,703.45",US$/ozt,,
13-05-2020,Plata,15.485,US$/ozt,,
13-05-2020,Molibdeno,N.D.,¢US/lb,,
13-05-2020,Inventarios,"229,750",TM,,
14-05-2020,Cobre,233.850,¢US/lb,,
14-05-2020,Oro,"1,716.400",US$/ozt,,
14-05-2020,Plata,15.530,US$/ozt,,
14-05-2020,Molibdeno,N.D.,¢US/lb,,
14-05-2020,Inventarios,"282,675.000",TM,,
15-05-2020,Cobre,234.281,¢US/lb,,
